GeoX,GeoY, ,고유번호,법정동코드,법정동명,지번,대장구분코드,대장구분명,지목코드,지목명,면적,소유구분코드,소유구분명,소유(공유)인수,축척구분코드,축척구분명,데이터기준일자
127.1495115,36.8154674,1452,4413110200100230045,4413110200,충청남도 천안시 동남구 성황동,23-45,1,토지대장,8,대,4.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1515705,36.8147954,1453,4413110200100310002,4413110200,충청남도 천안시 동남구 성황동,31-2,1,토지대장,14,도로,410.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1512342,36.8147961,1454,4413110200100310003,4413110200,충청남도 천안시 동남구 성황동,31-3,1,토지대장,14,도로,134.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1508212,36.8147653,1455,4413110200100310004,4413110200,충청남도 천안시 동남구 성황동,31-4,1,토지대장,8,대,29.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1511490,36.8147419,1456,4413110200100310005,4413110200,충청남도 천안시 동남구 성황동,31-5,1,토지대장,14,도로,9.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1512589,36.8148234,1457,4413110200100340001,4413110200,충청남도 천안시 동남구 성황동,34-1,1,토지대장,8,대,129.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1518122,36.8146026,1458,4413110200100340003,4413110200,충청남도 천안시 동남구 성황동,34-3,1,토지대장,8,대,2384.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1514992,36.8143738,1459,4413110200100340004,4413110200,충청남도 천안시 동남구 성황동,34-4,1,토지대장,14,도로,717.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1515076,36.8142783,1460,4413110200100340006,4413110200,충청남도 천안시 동남구 성황동,34-6,1,토지대장,8,대,99.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1510944,36.8142322,1461,4413110200100340007,4413110200,충청남도 천안시 동남구 성황동,34-7,1,토지대장,8,대,172.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1512450,36.8142669,1462,4413110200100340009,4413110200,충청남도 천안시 동남구 성황동,34-9,1,토지대장,8,대,248.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1513809,36.8142027,1463,4413110200100340010,4413110200,충청남도 천안시 동남구 성황동,34-10,1,토지대장,8,대,254.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1514125,36.8147011,1464,4413110200100340011,4413110200,충청남도 천안시 동남구 성황동,34-11,1,토지대장,8,대,145.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1512588,36.8146896,1465,4413110200100340012,4413110200,충청남도 천안시 동남구 성황동,34-12,1,토지대장,8,대,115.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1514240,36.8145410,1466,4413110200100340013,4413110200,충청남도 천안시 동남구 성황동,34-13,1,토지대장,8,대,291.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1512927,36.8145968,1467,4413110200100340014,4413110200,충청남도 천안시 동남구 성황동,34-14,1,토지대장,8,대,152.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1512798,36.8144878,1468,4413110200100340016,4413110200,충청남도 천안시 동남구 성황동,34-16,1,토지대장,8,대,112.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1525128,36.8142038,1469,4413110200100350001,4413110200,충청남도 천안시 동남구 성황동,35-1,1,토지대장,8,대,139.0,1.0,개인,2.0,12.0,1:1200,2022-06-07
127.1527689,36.8133140,1470,4413110200100350007,4413110200,충청남도 천안시 동남구 성황동,35-7,1,토지대장,8,대,134.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1526547,36.8132157,1471,4413110200100350009,4413110200,충청남도 천안시 동남구 성황동,35-9,1,토지대장,8,대,290.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1527331,36.8130753,1472,4413110200100350011,4413110200,충청남도 천안시 동남구 성황동,35-11,1,토지대장,8,대,222.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1527633,36.8129143,1473,4413110200100350012,4413110200,충청남도 천안시 동남구 성황동,35-12,1,토지대장,8,대,184.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1521554,36.8141913,1474,4413110200100350013,4413110200,충청남도 천안시 동남구 성황동,35-13,1,토지대장,8,대,446.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1519309,36.8141827,1475,4413110200100350015,4413110200,충청남도 천안시 동남구 성황동,35-15,1,토지대장,8,대,235.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1518196,36.8141778,1476,4413110200100350016,4413110200,충청남도 천안시 동남구 성황동,35-16,1,토지대장,8,대,231.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1527859,36.8132125,1477,4413110200100350017,4413110200,충청남도 천안시 동남구 성황동,35-17,1,토지대장,8,대,130.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1528638,36.8133252,1478,4413110200100350019,4413110200,충청남도 천안시 동남구 성황동,35-19,1,토지대장,8,대,22.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1528461,36.8131300,1479,4413110200100350020,4413110200,충청남도 천안시 동남구 성황동,35-20,1,토지대장,8,대,5.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1528506,36.8131734,1480,4413110200100350021,4413110200,충청남도 천안시 동남구 성황동,35-21,1,토지대장,8,대,20.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1528404,36.8130642,1481,4413110200100350022,4413110200,충청남도 천안시 동남구 성황동,35-22,1,토지대장,8,대,29.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1528292,36.8129421,1482,4413110200100350023,4413110200,충청남도 천안시 동남구 성황동,35-23,1,토지대장,8,대,32.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1528570,36.8132462,1483,4413110200100350024,4413110200,충청남도 천안시 동남구 성황동,35-24,1,토지대장,8,대,22.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1517401,36.8133601,1484,4413110200100360000,4413110200,충청남도 천안시 동남구 성황동,36,1,토지대장,10,학교용지,29987.0,4.0,"시, 도유지",0.0,12.0,1:1200,2022-06-07
127.1508148,36.8124391,1485,4413110200100360001,4413110200,충청남도 천안시 동남구 성황동,36-1,1,토지대장,8,대,514.0,6.0,법인,16.0,12.0,1:1200,2022-06-07
127.1511337,36.8125696,1486,4413110200100360002,4413110200,충청남도 천안시 동남구 성황동,36-2,1,토지대장,10,학교용지,131.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1513425,36.8126865,1487,4413110200100360003,4413110200,충청남도 천안시 동남구 성황동,36-3,1,토지대장,10,학교용지,70.0,4.0,"시, 도유지",0.0,12.0,1:1200,2022-06-07
127.1518970,36.8125876,1488,4413110200100360006,4413110200,충청남도 천안시 동남구 성황동,36-6,1,토지대장,10,학교용지,189.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1509032,36.8125878,1489,4413110200100360007,4413110200,충청남도 천안시 동남구 성황동,36-7,1,토지대장,10,학교용지,491.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1507352,36.8126520,1490,4413110200100360009,4413110200,충청남도 천안시 동남구 성황동,36-9,1,토지대장,10,학교용지,364.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1510007,36.8125244,1491,4413110200100360010,4413110200,충청남도 천안시 동남구 성황동,36-10,1,토지대장,8,대,81.0,1.0,개인,2.0,12.0,1:1200,2022-06-07
127.1512539,36.8126334,1492,4413110200100360011,4413110200,충청남도 천안시 동남구 성황동,36-11,1,토지대장,10,학교용지,67.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1503553,36.8135225,1493,4413110200100360012,4413110200,충청남도 천안시 동남구 성황동,36-12,1,토지대장,14,도로,1185.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1503924,36.8132877,1494,4413110200100360014,4413110200,충청남도 천안시 동남구 성황동,36-14,1,토지대장,10,학교용지,414.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1504581,36.8129999,1495,4413110200100360015,4413110200,충청남도 천안시 동남구 성황동,36-15,1,토지대장,14,도로,470.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1528928,36.8141927,1496,4413110200100360016,4413110200,충청남도 천안시 동남구 성황동,36-16,1,토지대장,10,학교용지,1.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1529115,36.8139891,1497,4413110200100360017,4413110200,충청남도 천안시 동남구 성황동,36-17,1,토지대장,10,학교용지,96.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1504088,36.8124194,1498,4413110200100360018,4413110200,충청남도 천안시 동남구 성황동,36-18,1,토지대장,5,임야,485.0,4.0,"시, 도유지",0.0,12.0,1:1200,2022-06-07
127.1504039,36.8124631,1499,4413110200100360019,4413110200,충청남도 천안시 동남구 성황동,36-19,1,토지대장,5,임야,11.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1504639,36.8135830,1500,4413110200100360020,4413110200,충청남도 천안시 동남구 성황동,36-20,1,토지대장,14,도로,16.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1525570,36.8132038,1501,4413110200100360021,4413110200,충청남도 천안시 동남구 성황동,36-21,1,토지대장,10,학교용지,21.0,4.0,"시, 도유지",0.0,12.0,1:1200,2022-06-07
127.1526264,36.8130547,1502,4413110200100360022,4413110200,충청남도 천안시 동남구 성황동,36-22,1,토지대장,10,학교용지,111.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1504176,36.8140313,1503,4413110200100380001,4413110200,충청남도 천안시 동남구 성황동,38-1,1,토지대장,8,대,232.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1504895,36.8138594,1504,4413110200100380002,4413110200,충청남도 천안시 동남구 성황동,38-2,1,토지대장,8,대,33.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1504205,36.8137735,1505,4413110200100380003,4413110200,충청남도 천안시 동남구 성황동,38-3,1,토지대장,8,대,252.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1502776,36.8136593,1506,4413110200100380004,4413110200,충청남도 천안시 동남구 성황동,38-4,1,토지대장,8,대,354.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1504063,36.8136078,1507,4413110200100380005,4413110200,충청남도 천안시 동남구 성황동,38-5,1,토지대장,8,대,128.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1503177,36.8134451,1508,4413110200100380006,4413110200,충청남도 천안시 동남구 성황동,38-6,1,토지대장,8,대,111.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1502245,36.8134839,1509,4413110200100380007,4413110200,충청남도 천안시 동남구 성황동,38-7,1,토지대장,8,대,65.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1501402,36.8135872,1510,4413110200100380008,4413110200,충청남도 천안시 동남구 성황동,38-8,1,토지대장,8,대,29.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1500351,36.8136129,1511,4413110200100380009,4413110200,충청남도 천안시 동남구 성황동,38-9,1,토지대장,8,대,58.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1500754,36.8137320,1512,4413110200100380010,4413110200,충청남도 천안시 동남구 성황동,38-10,1,토지대장,8,대,456.0,1.0,개인,30.0,12.0,1:1200,2022-06-07
127.1502267,36.8138404,1513,4413110200100380011,4413110200,충청남도 천안시 동남구 성황동,38-11,1,토지대장,8,대,281.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1503483,36.8139323,1514,4413110200100380012,4413110200,충청남도 천안시 동남구 성황동,38-12,1,토지대장,8,대,241.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1499334,36.8136646,1515,4413110200100380013,4413110200,충청남도 천안시 동남구 성황동,38-13,1,토지대장,8,대,126.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1504839,36.8139229,1516,4413110200100380014,4413110200,충청남도 천안시 동남구 성황동,38-14,1,토지대장,14,도로,24.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1504954,36.8138992,1517,4413110200100380015,4413110200,충청남도 천안시 동남구 성황동,38-15,1,토지대장,8,대,9.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1505133,36.8137339,1518,4413110200100380018,4413110200,충청남도 천안시 동남구 성황동,38-18,1,토지대장,14,도로,36.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1503727,36.8134873,1519,4413110200100380021,4413110200,충청남도 천안시 동남구 성황동,38-21,1,토지대장,8,대,11.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1501416,36.8135108,1520,4413110200100380025,4413110200,충청남도 천안시 동남구 성황동,38-25,1,토지대장,8,대,10.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1504849,36.8136415,1521,4413110200100380027,4413110200,충청남도 천안시 동남구 성황동,38-27,1,토지대장,8,대,1.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1505020,36.8141139,1522,4413110200100390001,4413110200,충청남도 천안시 동남구 성황동,39-1,1,토지대장,8,대,101.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1505120,36.8140127,1523,4413110200100390002,4413110200,충청남도 천안시 동남구 성황동,39-2,1,토지대장,8,대,37.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1506580,36.8138616,1524,4413110200100390003,4413110200,충청남도 천안시 동남구 성황동,39-3,1,토지대장,8,대,100.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1506021,36.8138174,1525,4413110200100390004,4413110200,충청남도 천안시 동남구 성황동,39-4,1,토지대장,8,대,2.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1506544,36.8139181,1526,4413110200100390005,4413110200,충청남도 천안시 동남구 성황동,39-5,1,토지대장,8,대,19.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1506328,36.8140743,1527,4413110200100390006,4413110200,충청남도 천안시 동남구 성황동,39-6,1,토지대장,8,대,1.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1507377,36.8140455,1528,4413110200100390008,4413110200,충청남도 천안시 동남구 성황동,39-8,1,토지대장,8,대,217.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1505803,36.8141173,1529,4413110200100390012,4413110200,충청남도 천안시 동남구 성황동,39-12,1,토지대장,14,도로,93.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1506456,36.8139466,1530,4413110200100390013,4413110200,충청남도 천안시 동남구 성황동,39-13,1,토지대장,14,도로,27.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1506812,36.8139726,1531,4413110200100390014,4413110200,충청남도 천안시 동남구 성황동,39-14,1,토지대장,8,대,19.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1517182,36.8143041,1532,4413110200100400001,4413110200,충청남도 천안시 동남구 성황동,40-1,1,토지대장,14,도로,13.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1516700,36.8142185,1533,4413110200100400002,4413110200,충청남도 천안시 동남구 성황동,40-2,1,토지대장,8,대,271.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1517094,36.8140970,1534,4413110200100400003,4413110200,충청남도 천안시 동남구 성황동,40-3,1,토지대장,8,대,149.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1507933,36.8139815,1535,4413110200100400005,4413110200,충청남도 천안시 동남구 성황동,40-5,1,토지대장,14,도로,149.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1507538,36.8141657,1536,4413110200100400006,4413110200,충청남도 천안시 동남구 성황동,40-6,1,토지대장,8,대,281.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1507825,36.8139063,1537,4413110200100400007,4413110200,충청남도 천안시 동남구 성황동,40-7,1,토지대장,8,대,198.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1510214,36.8141081,1538,4413110200100400009,4413110200,충청남도 천안시 동남구 성황동,40-9,1,토지대장,8,대,284.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1515135,36.8141904,1539,4413110200100400010,4413110200,충청남도 천안시 동남구 성황동,40-10,1,토지대장,8,대,155.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1512024,36.8140067,1540,4413110200100400012,4413110200,충청남도 천안시 동남구 성황동,40-12,1,토지대장,8,대,202.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1510817,36.8139867,1541,4413110200100400014,4413110200,충청남도 천안시 동남구 성황동,40-14,1,토지대장,8,대,139.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1512290,36.8141360,1542,4413110200100400016,4413110200,충청남도 천안시 동남구 성황동,40-16,1,토지대장,8,대,172.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1509577,36.8139631,1543,4413110200100400017,4413110200,충청남도 천안시 동남구 성황동,40-17,1,토지대장,8,대,258.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1515759,36.8140721,1544,4413110200100400019,4413110200,충청남도 천안시 동남구 성황동,40-19,1,토지대장,8,대,152.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1514469,36.8140482,1545,4413110200100400020,4413110200,충청남도 천안시 동남구 성황동,40-20,1,토지대장,8,대,152.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1513279,36.8140281,1546,4413110200100400021,4413110200,충청남도 천안시 동남구 성황동,40-21,1,토지대장,8,대,136.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1515465,36.8141324,1547,4413110200100400024,4413110200,충청남도 천안시 동남구 성황동,40-24,1,토지대장,8,대,17.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1514720,36.8141200,1548,4413110200100400025,4413110200,충청남도 천안시 동남구 성황동,40-25,1,토지대장,8,대,7.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1506116,36.8142825,1549,4413110200100400029,4413110200,충청남도 천안시 동남구 성황동,40-29,1,토지대장,14,도로,226.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1508690,36.8141774,1550,4413110200100400032,4413110200,충청남도 천안시 동남구 성황동,40-32,1,토지대장,8,대,8.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1510985,36.8146553,1551,4413110200100410001,4413110200,충청남도 천안시 동남구 성황동,41-1,1,토지대장,8,대,308.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1509118,36.8144770,1552,4413110200100410003,4413110200,충청남도 천안시 동남구 성황동,41-3,1,토지대장,14,도로,808.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1509936,36.8142753,1553,4413110200100410004,4413110200,충청남도 천안시 동남구 성황동,41-4,1,토지대장,8,대,288.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1509031,36.8142967,1554,4413110200100410005,4413110200,충청남도 천안시 동남구 성황동,41-5,1,토지대장,14,도로,40.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1507256,36.8146213,1555,4413110200100410007,4413110200,충청남도 천안시 동남구 성황동,41-7,1,토지대장,8,대,845.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1504674,36.8146841,1556,4413110200100410012,4413110200,충청남도 천안시 동남구 성황동,41-12,1,토지대장,8,대,54.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1509790,36.8146086,1557,4413110200100410014,4413110200,충청남도 천안시 동남구 성황동,41-14,1,토지대장,14,도로,143.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1511060,36.8145238,1558,4413110200100410015,4413110200,충청남도 천안시 동남구 성황동,41-15,1,토지대장,8,대,274.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1509848,36.8147177,1559,4413110200100410016,4413110200,충청남도 천안시 동남구 성황동,41-16,1,토지대장,14,도로,1.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1508734,36.8144953,1560,4413110200100410017,4413110200,충청남도 천안시 동남구 성황동,41-17,1,토지대장,8,대,1.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1508628,36.8144879,1561,4413110200100410018,4413110200,충청남도 천안시 동남구 성황동,41-18,1,토지대장,14,도로,4.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1505350,36.8146981,1562,4413110200100410019,4413110200,충청남도 천안시 동남구 성황동,41-19,1,토지대장,8,대,9.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1499338,36.8144923,1563,4413110200100430002,4413110200,충청남도 천안시 동남구 성황동,43-2,1,토지대장,14,도로,126.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1498750,36.8144263,1564,4413110200100430003,4413110200,충청남도 천안시 동남구 성황동,43-3,1,토지대장,8,대,26.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1499409,36.8147683,1565,4413110200100430004,4413110200,충청남도 천안시 동남구 성황동,43-4,1,토지대장,14,도로,73.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1502056,36.8146095,1566,4413110200100430005,4413110200,충청남도 천안시 동남구 성황동,43-5,1,토지대장,8,대,39.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1504799,36.8145873,1567,4413110200100440001,4413110200,충청남도 천안시 동남구 성황동,44-1,1,토지대장,8,대,258.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1502930,36.8144815,1568,4413110200100440002,4413110200,충청남도 천안시 동남구 성황동,44-2,1,토지대장,14,도로,637.0,5.0,군유지,5.0,12.0,1:1200,2022-06-07
127.1502917,36.8145907,1569,4413110200100440004,4413110200,충청남도 천안시 동남구 성황동,44-4,1,토지대장,8,대,275.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1499585,36.8144520,1570,4413110200100450001,4413110200,충청남도 천안시 동남구 성황동,45-1,1,토지대장,8,대,7.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1504525,36.8142219,1571,4413110200100450002,4413110200,충청남도 천안시 동남구 성황동,45-2,1,토지대장,8,대,296.0,1.0,개인,4.0,12.0,1:1200,2022-06-07
127.1507630,36.8143050,1572,4413110200100450006,4413110200,충청남도 천안시 동남구 성황동,45-6,1,토지대장,8,대,320.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1500855,36.8143646,1573,4413110200100450007,4413110200,충청남도 천안시 동남구 성황동,45-7,1,토지대장,8,대,260.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1508833,36.8142978,1574,4413110200100450008,4413110200,충청남도 천안시 동남구 성황동,45-8,1,토지대장,14,도로,7.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1501359,36.8140246,1575,4413110200100450009,4413110200,충청남도 천안시 동남구 성황동,45-9,1,토지대장,8,대,928.0,,,0.0,12.0,1:1200,2022-06-07
127.1504597,36.8143522,1576,4413110200100450010,4413110200,충청남도 천안시 동남구 성황동,45-10,1,토지대장,8,대,203.0,1.0,개인,4.0,12.0,1:1200,2022-06-07
127.1502684,36.8142995,1577,4413110200100450011,4413110200,충청남도 천안시 동남구 성황동,45-11,1,토지대장,8,대,462.0,1.0,개인,2.0,12.0,1:1200,2022-06-07
127.1498753,36.8140805,1578,4413110200100450013,4413110200,충청남도 천안시 동남구 성황동,45-13,1,토지대장,8,대,473.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1498920,36.8141848,1579,4413110200100450014,4413110200,충청남도 천안시 동남구 성황동,45-14,1,토지대장,8,대,93.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1499561,36.8142888,1580,4413110200100450015,4413110200,충청남도 천안시 동남구 성황동,45-15,1,토지대장,8,대,571.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1497909,36.8142731,1581,4413110200100450016,4413110200,충청남도 천안시 동남구 성황동,45-16,1,토지대장,8,대,5.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1498252,36.8139230,1582,4413110200100450017,4413110200,충청남도 천안시 동남구 성황동,45-17,1,토지대장,8,대,492.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1495898,36.8138725,1583,4413110200100460000,4413110200,충청남도 천안시 동남구 성황동,46,1,토지대장,14,도로,1319.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
127.1496563,36.8136932,1584,4413110200100470002,4413110200,충청남도 천안시 동남구 성황동,47-2,1,토지대장,8,대,141.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1497419,36.8138018,1585,4413110200100470003,4413110200,충청남도 천안시 동남구 성황동,47-3,1,토지대장,8,대,264.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1497978,36.8145086,1586,4413110200100490002,4413110200,충청남도 천안시 동남구 성황동,49-2,1,토지대장,14,도로,76.0,2.0,국유지,0.0,12.0,1:1200,2022-06-07
127.1496735,36.8147595,1587,4413110200100500002,4413110200,충청남도 천안시 동남구 성황동,50-2,1,토지대장,8,대,159.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1496213,36.8146115,1588,4413110200100500003,4413110200,충청남도 천안시 동남구 성황동,50-3,1,토지대장,8,대,168.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1495359,36.8144738,1589,4413110200100500006,4413110200,충청남도 천안시 동남구 성황동,50-6,1,토지대장,8,대,208.0,1.0,개인,1.0,12.0,1:1200,2022-06-07
127.1493588,36.8144616,1590,4413110200100500007,4413110200,충청남도 천안시 동남구 성황동,50-7,1,토지대장,8,대,222.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1494426,36.8143803,1591,4413110200100500008,4413110200,충청남도 천안시 동남구 성황동,50-8,1,토지대장,8,대,149.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1495574,36.8143631,1592,4413110200100500009,4413110200,충청남도 천안시 동남구 성황동,50-9,1,토지대장,8,대,43.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1494738,36.8143023,1593,4413110200100500010,4413110200,충청남도 천안시 동남구 성황동,50-10,1,토지대장,8,대,119.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1494461,36.8142307,1594,4413110200100500011,4413110200,충청남도 천안시 동남구 성황동,50-11,1,토지대장,8,대,157.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1492798,36.8143054,1595,4413110200100500012,4413110200,충청남도 천안시 동남구 성황동,50-12,1,토지대장,8,대,275.0,6.0,법인,0.0,12.0,1:1200,2022-06-07
127.1493807,36.8141632,1596,4413110200100500013,4413110200,충청남도 천안시 동남구 성황동,50-13,1,토지대장,8,대,111.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1494816,36.8146122,1597,4413110200100500016,4413110200,충청남도 천안시 동남구 성황동,50-16,1,토지대장,8,대,226.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1494243,36.8145435,1598,4413110200100500019,4413110200,충청남도 천안시 동남구 성황동,50-19,1,토지대장,8,대,6.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1498619,36.8151474,1599,4413110200100510001,4413110200,충청남도 천안시 동남구 성황동,51-1,1,토지대장,8,대,152.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
127.1497720,36.8150144,1600,4413110200100510002,4413110200,충청남도 천안시 동남구 성황동,51-2,1,토지대장,8,대,126.0,1.0,개인,3.0,12.0,1:1200,2022-06-07
127.1497155,36.8149086,1601,4413110200100510003,4413110200,충청남도 천안시 동남구 성황동,51-3,1,토지대장,8,대,145.0,1.0,개인,3.0,12.0,1:1200,2022-06-07
127.1496033,36.8148072,1602,4413110200100510004,4413110200,충청남도 천안시 동남구 성황동,51-4,1,토지대장,8,대,112.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
