고유번호,법정동코드,법정동명,지번,대장구분코드,대장구분명,지목코드,지목명,면적,소유구분코드,소유구분명,소유(공유)인수,축척구분코드,축척구분명,데이터기준일자
,4481040023104700015,4481040023,충청남도 예산군 오가면 신장리,470-15,1,토지대장,1,전,473.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104700017,4481040023,충청남도 예산군 오가면 신장리,470-17,1,토지대장,3,과수원,686.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104700019,4481040023,충청남도 예산군 오가면 신장리,470-19,1,토지대장,2,답,10.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104700028,4481040023,충청남도 예산군 오가면 신장리,470-28,1,토지대장,1,전,551.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104700029,4481040023,충청남도 예산군 오가면 신장리,470-29,1,토지대장,2,답,143.0,1.0,개인,0.0,10.0,1:1000,2022-06-07
,4481040023104700030,4481040023,충청남도 예산군 오가면 신장리,470-30,1,토지대장,14,도로,254.0,1.0,개인,4.0,12.0,1:1200,2022-06-07
,4481040023104700031,4481040023,충청남도 예산군 오가면 신장리,470-31,1,토지대장,14,도로,53.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104700032,4481040023,충청남도 예산군 오가면 신장리,470-32,1,토지대장,14,도로,85.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104700033,4481040023,충청남도 예산군 오가면 신장리,470-33,1,토지대장,1,전,102.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104700034,4481040023,충청남도 예산군 오가면 신장리,470-34,1,토지대장,3,과수원,7.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104700035,4481040023,충청남도 예산군 오가면 신장리,470-35,1,토지대장,3,과수원,5.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104700036,4481040023,충청남도 예산군 오가면 신장리,470-36,1,토지대장,1,전,84.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104710000,4481040023,충청남도 예산군 오가면 신장리,471,1,토지대장,18,구거,1366.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104710001,4481040023,충청남도 예산군 오가면 신장리,471-1,1,토지대장,18,구거,786.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104710005,4481040023,충청남도 예산군 오가면 신장리,471-5,1,토지대장,3,과수원,945.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104710007,4481040023,충청남도 예산군 오가면 신장리,471-7,1,토지대장,14,도로,152.0,1.0,개인,4.0,12.0,1:1200,2022-06-07
,4481040023104710008,4481040023,충청남도 예산군 오가면 신장리,471-8,1,토지대장,1,전,296.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104710010,4481040023,충청남도 예산군 오가면 신장리,471-10,1,토지대장,3,과수원,1216.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104710011,4481040023,충청남도 예산군 오가면 신장리,471-11,1,토지대장,3,과수원,86.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104710012,4481040023,충청남도 예산군 오가면 신장리,471-12,1,토지대장,18,구거,4180.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104710013,4481040023,충청남도 예산군 오가면 신장리,471-13,1,토지대장,18,구거,851.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104710014,4481040023,충청남도 예산군 오가면 신장리,471-14,1,토지대장,18,구거,287.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104710015,4481040023,충청남도 예산군 오가면 신장리,471-15,1,토지대장,18,구거,2170.0,2.0,국유지,0.0,10.0,1:1000,2022-06-07
,4481040023104710016,4481040023,충청남도 예산군 오가면 신장리,471-16,1,토지대장,1,전,150.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104710017,4481040023,충청남도 예산군 오가면 신장리,471-17,1,토지대장,3,과수원,3.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104710018,4481040023,충청남도 예산군 오가면 신장리,471-18,1,토지대장,3,과수원,1.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104710019,4481040023,충청남도 예산군 오가면 신장리,471-19,1,토지대장,3,과수원,11.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104720002,4481040023,충청남도 예산군 오가면 신장리,472-2,1,토지대장,8,대,236.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
